Authors,Title,Journal,Pub Year,Pub Vol,DOI,Methology,Pollinator Survey,Plant Survey,NBN Pollinator Code,COL Pollinator Code,Pollinator Species,Caste,NBN Plant Code,COL Plant Code,Plant Species,Interactions,Date,Month,Year,Grid Letter,Grid Code,Latitude,Longitude,Habitat,Pollina-tion Quality,Pollen,Nectar,Record
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,1.0,5.0,8.0,2019.0,SU,57181.0,50.9622,-1.9202,,3,,,81934
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,1.0,5.0,8.0,2019.0,SU,57181.0,50.9622,-1.9202,,3,,,81935
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,1.0,23.0,7.0,2019.0,SU,57181.0,50.9622,-1.9202,,3,,,81936
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,1.0,1.0,8.0,2019.0,SU,478862.0,51.5726,-1.3116,,3,,,81937
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,1.0,15.0,8.0,2019.0,SP,935141.0,51.8176,-0.6449,,3,,,81938
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,26.0,6.0,2011.0,NO,566497.0,56.6371,-2.7091,,3,,,82011
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,31.0,7.0,2010.0,SN,637568.0,52.1925,-3.9955,,3,,,82012
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,31.0,7.0,2011.0,TL,732210.0,51.8606,0.5138,,3,,,82013
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,12.0,8.0,2010.0,NS,207573.0,55.7757,-4.8603,,3,,,82014
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,25.0,7.0,2013.0,SU,43200.0,50.9793,-1.9401,,3,,,82015
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,29.0,8.0,2013.0,SU,43200.0,50.9793,-1.9401,,3,,,82016
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,29.0,8.0,2013.0,SU,57181.0,50.9622,-1.9202,,3,,,82017
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,29.0,8.0,2013.0,SU,57181.0,50.9622,-1.9202,,3,,,82018
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,29.0,8.0,2013.0,SU,57181.0,50.9622,-1.9202,,3,,,82019
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,8.0,8.0,2014.0,SU,57181.0,50.9622,-1.9202,,3,,,82020
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,31.0,8.0,2016.0,SU,57181.0,50.9622,-1.9202,,3,,,82021
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,16.0,8.0,2016.0,SU,57181.0,50.9622,-1.9202,,3,,,82022
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,5.0,8.0,2016.0,SU,57181.0,50.9622,-1.9202,,3,,,82023
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,5.0,8.0,2016.0,SU,43200.0,50.9793,-1.9401,,3,,,82024
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,5.0,8.0,2016.0,SU,43200.0,50.9793,-1.9401,,3,,,82025
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,5.0,8.0,2016.0,SU,43200.0,50.9793,-1.9401,,3,,,82026
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,17.0,8.0,2016.0,SD,180800.0,54.2091,-3.2587,,3,,,82027
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,17.0,8.0,2016.0,SD,180800.0,54.2091,-3.2587,,3,,,82028
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,21.0,8.0,2017.0,SU,57181.0,50.9622,-1.9202,,3,,,82029
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,10.0,8.0,2017.0,SU,57181.0,50.9622,-1.9202,,3,,,82030
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,1.0,8.0,2017.0,SU,43200.0,50.9793,-1.9401,,3,,,82031
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,1.0,8.0,2017.0,SU,43200.0,50.9793,-1.9401,,3,,,82032
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,24.0,7.0,2017.0,SU,57181.0,50.9622,-1.9202,,3,,,82033
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,12.0,7.0,2017.0,SU,57181.0,50.9622,-1.9202,,3,,,82034
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,8.0,8.0,2018.0,SU,43200.0,50.9793,-1.9401,,3,,,82035
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,16.0,7.0,2018.0,SU,57181.0,50.9622,-1.9202,,3,,,82036
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,30.0,8.0,2018.0,SD,180800.0,54.2091,-3.2587,,3,,,82037
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,30.0,8.0,2018.0,SD,180800.0,54.2091,-3.2587,,3,,,82038
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,14.0,7.0,2018.0,SP,905088.0,51.7705,-0.6898,,3,,,82039
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,14.0,7.0,2018.0,SP,905088.0,51.7705,-0.6898,,3,,,82040
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,14.0,7.0,2018.0,SP,905088.0,51.7705,-0.6898,,3,,,82041
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,27.0,6.0,2018.0,SK,838187.0,52.7593,-0.7596,,3,,,82042
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,23.0,7.0,2019.0,SU,57181.0,50.9622,-1.9202,,3,,,82043
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,7.0,9.0,2019.0,SD,180800.0,54.2091,-3.2587,,3,,,82044
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,Q,NBNSYS0000004506,S73C,Centaurea nigra,1.0,11.0,8.0,2012.0,SD,431124.0,53.605,-2.8614,,3,,,82114
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,22.0,8.0,2011.0,NO,566497.0,56.6371,-2.7091,,3,,,82124
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,22.0,8.0,2010.0,TL,732210.0,51.8606,0.5138,,3,,,82125
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,29.0,8.0,2013.0,SU,57181.0,50.9622,-1.9202,,3,,,82126
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,8.0,8.0,2014.0,SU,57181.0,50.9622,-1.9202,,3,,,82127
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,4.0,8.0,2014.0,SU,478862.0,51.5726,-1.3116,,3,,,82128
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,31.0,8.0,2016.0,SU,57181.0,50.9622,-1.9202,,3,,,82129
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,10.0,8.0,2017.0,SU,57181.0,50.9622,-1.9202,,3,,,82130
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,1.0,8.0,2017.0,SU,43200.0,50.9793,-1.9401,,3,,,82131
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,16.0,8.0,2017.0,SP,905088.0,51.7705,-0.6898,,3,,,82132
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,31.0,7.0,2018.0,SU,57181.0,50.9622,-1.9202,,3,,,82133
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,28.0,8.0,2019.0,SU,43200.0,50.9793,-1.9401,,3,,,82134
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,28.0,8.0,2019.0,SU,43200.0,50.9793,-1.9401,,3,,,82135
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,20.0,8.0,2019.0,SU,57181.0,50.9622,-1.9202,,3,,,82136
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,15.0,8.0,2019.0,SP,935141.0,51.8176,-0.6449,,3,,,82137
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,2.0,30.0,8.0,2016.0,SU,43200.0,50.9793,-1.9401,,3,,,82159
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,2.0,16.0,8.0,2016.0,SU,43200.0,50.9793,-1.9401,,3,,,82160
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,2.0,5.0,8.0,2016.0,SU,57181.0,50.9622,-1.9202,,3,,,82161
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,2.0,17.0,8.0,2016.0,SD,180800.0,54.2091,-3.2587,,3,,,82162
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,31.0,7.0,2011.0,NO,566497.0,56.6371,-2.7091,,3,,,82173
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,9.0,8.0,2010.0,SU,889763.0,51.4786,-0.7212,,3,,,82174
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,3.0,8.0,2011.0,SS,232230.0,50.9791,-4.52,,3,,,82175
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,3.0,8.0,2011.0,SS,232230.0,50.9791,-4.52,,3,,,82176
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,28.0,8.0,2011.0,TL,732210.0,51.8606,0.5138,,3,,,82177
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,15.0,6.0,2010.0,SU,657063.0,50.8524,-1.068,,3,,,82178
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,8.0,8.0,2014.0,SU,57181.0,50.9622,-1.9202,,3,,,82179
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,5.0,8.0,2016.0,SU,43200.0,50.9793,-1.9401,,3,,,82180
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,5.0,8.0,2016.0,SU,43200.0,50.9793,-1.9401,,3,,,82181
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,27.0,7.0,2018.0,SN,9671.0,52.3271,-3.5275,,3,,,82182
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,27.0,6.0,2018.0,SK,838187.0,52.7593,-0.7596,,3,,,82183
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,1.0,8.0,2019.0,SU,478862.0,51.5726,-1.3116,,3,,,82184
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,2.0,16.0,8.0,2016.0,SU,57181.0,50.9622,-1.9202,,3,,,82208
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,2.0,30.0,8.0,2018.0,SD,180800.0,54.2091,-3.2587,,3,,,82209
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,28.0,8.0,2011.0,TL,732210.0,51.8606,0.5138,,3,,,82215
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,14.0,8.0,2014.0,SU,43200.0,50.9793,-1.9401,,3,,,82216
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,31.0,8.0,2016.0,SU,57181.0,50.9622,-1.9202,,3,,,82217
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,5.0,8.0,2016.0,SU,57181.0,50.9622,-1.9202,,3,,,82218
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,16.0,8.0,2017.0,SP,905088.0,51.7705,-0.6898,,3,,,82219
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,15.0,8.0,2019.0,SP,935141.0,51.8176,-0.6449,,3,,,82220
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,3.0,20.0,7.0,2013.0,SK,838187.0,52.7593,-0.7596,,3,,,82229
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,3.0,16.0,8.0,2016.0,SU,57181.0,50.9622,-1.9202,,3,,,82230
